Issue ID,Issue Body,issue of User,commitID,Commit Subject,Semantic Confidence Level,Syntactic Confidence Level
5289,"Release iNaturalist Species-trained models, refactor of evaluation, box predictor for object detection.",pkulzc,b668f594,Sync to latest master.,2,0
5289,"Release iNaturalist Species-trained models, refactor of evaluation, box predictor for object detection.",pkulzc,e3bfb9b8,Merge pull request #3744 from liangxiao05/master,2,0
5289,"Release iNaturalist Species-trained models, refactor of evaluation, box predictor for object detection.",pkulzc,2506c9a6,Merge pull request #3914 from matiji66/master,2,0
5289,"Release iNaturalist Species-trained models, refactor of evaluation, box predictor for object detection.",pkulzc,d5fc3ef0,Merge remote-tracking branch 'upstream/master',2,0
5289,"Release iNaturalist Species-trained models, refactor of evaluation, box predictor for object detection.",pkulzc,abd50423,Merge pull request #3846 from pkulzc/master,2,0
5289,"Release iNaturalist Species-trained models, refactor of evaluation, box predictor for object detection.",pkulzc,143464d2,Sync to latest.,2,0
5289,"Release iNaturalist Species-trained models, refactor of evaluation, box predictor for object detection.",pkulzc,1f4747a4,Merge remote-tracking branch 'upstream/master',2,0
5289,"Release iNaturalist Species-trained models, refactor of evaluation, box predictor for object detection.",pkulzc,001a2a61,Internal changes for object detection. (#3656),2,0
5289,"Release iNaturalist Species-trained models, refactor of evaluation, box predictor for object detection.",pkulzc,629adffa,Internal changes for slim (#3448),2,0
5289,"Release iNaturalist Species-trained models, refactor of evaluation, box predictor for object detection.",pkulzc,3e05f21a,Merge branch 'master' into master,2,0
5289,"Release iNaturalist Species-trained models, refactor of evaluation, box predictor for object detection.",pkulzc,30f6e477,Merge branch 'master' into master,2,0
4784,Loss -> Accuracy,rrrutledge,3aa19ac8,Loss -> Accuracy,2,0
4377,Make boosted_trees Garden-official,yhliang2018,6e3e5c38,make /official a Python module (#3557),2,0
4157,Internal changes to object detection.,pkulzc,79ae8004,Release Context RCNN code and pre-trained model,2,0
4157,Internal changes to object detection.,pkulzc,420a7253,Refactor tests for Object Detection API. (#8688),2,0
4157,Internal changes to object detection.,pkulzc,451906e4,"Release MobileDet code and model, and require tf_slim installation for OD API. (#8562)",2,0
4157,Internal changes to object detection.,pkulzc,8518d053,Open source MnasFPN and minor fixes to OD API (#8484),2,1
4157,Internal changes to object detection.,pkulzc,6766e6dd,Merged commit includes the following changes: (#7690),2,0
4157,Internal changes to object detection.,pkulzc,0ba83cf0,Release MobileNet V3 models and SSDLite models with MobileNet V3 backbone. (#7678),2,0
4157,Internal changes to object detection.,pkulzc,fe748d4a,Object detection changes: (#7208),2,0
4157,Internal changes to object detection.,pkulzc,9bbf8015,Merged commit includes the following changes: (#6932),2,0
4157,Internal changes to object detection.,pkulzc,67c403fc,Add VisualWakeWords Dataset to Slim dataset_factory (#6661),2,0
4157,Internal changes to object detection.,pkulzc,47d6c66e,Merged commit includes the following changes: (#6407),2,0
4157,Internal changes to object detection.,pkulzc,05584085,Merged commit includes the following changes: (#6315),2,0
4157,Internal changes to object detection.,pkulzc,dcf52aab,Merged commit includes the following changes: (#6062),2,0
4157,Internal changes to object detection.,pkulzc,fc2f94b3,Merge pull request #5990 from karanchahal/patch-1,2,1
4157,Internal changes to object detection.,pkulzc,40a660e8,Merge pull request #5925 from pkulzc/master,2,0
4157,Internal changes to object detection.,pkulzc,3ea7d47e,Remove broken links in model zoo.,2,0
4157,Internal changes to object detection.,pkulzc,62ce5d2a,Object detection and slim changes (#5843),2,0
4157,Internal changes to object detection.,pkulzc,caafb6d1,Merge pull request #5854 from dreamdragon/master,2,0
4157,Internal changes to object detection.,pkulzc,03612984,Update TF runtime version in running_pets.md,2,0
4157,Internal changes to object detection.,pkulzc,31ae57eb,Minor fixes for object detection (#5613),2,1
4157,Internal changes to object detection.,pkulzc,f505cecd,Update slim and fix minor issue in object detection (#5354),2,1
4157,Internal changes to object detection.,pkulzc,1f484095,Minor fixes for object detection.,2,1
4157,Internal changes to object detection.,pkulzc,99256cf4,"Release iNaturalist Species-trained models, refactor of evaluation, box predictor for object detection. (#5289)",2,0
4157,Internal changes to object detection.,pkulzc,08bcffd4,Merge pull request #5170 from wentaoxu415/patch-1,2,1
4157,Internal changes to object detection.,pkulzc,59f7e80a,Update object detection post processing and fixes boxes padding/clipping issue. (#5026),2,1
4157,Internal changes to object detection.,pkulzc,02a9969e,Refactor object detection box predictors and fix some issues with model_main. (#4965),2,1
4157,Internal changes to object detection.,pkulzc,a704cd45,Update learning_schedules.py for object detection python3 compatibility,2,0
4157,Internal changes to object detection.,pkulzc,35f33abb,Merge pull request #4851 from tensorflow/achowdhery-patch-2,2,1
4157,Internal changes to object detection.,pkulzc,a9ab974a,Merge pull request #4841 from pkulzc/master,2,0
4157,Internal changes to object detection.,pkulzc,1b6fc8e5,Update model zoo quantized model links.,2,0
4157,Internal changes to object detection.,pkulzc,e2d46371,Update blog link.,2,0
4157,Internal changes to object detection.,pkulzc,5cd07c09,Update README with blogpost link.,2,0
4157,Internal changes to object detection.,pkulzc,70255908,Object detection Internal Changes. (#4757),2,0
4157,Internal changes to object detection.,pkulzc,32e7d660,"Open Images Challenge 2018 tools, minor fixes and refactors. (#4661)",2,1
4157,Internal changes to object detection.,pkulzc,1f82c227,Fix xml warning in create_pet_tf_record,2,1
4157,Internal changes to object detection.,pkulzc,e722ffc9,Merge pull request #4511 from WillAyd/doc-clarify,2,0
4157,Internal changes to object detection.,pkulzc,a703fc0c,Add model_builder and feature_map_extractor back.,2,0
4157,Internal changes to object detection.,pkulzc,ea6d6aab,Merge pull request #4205 from vladpaunescu/master,2,0
4157,Internal changes to object detection.,pkulzc,28b91429,Merge pull request #4147 - update exporting_models doc,2,0
4157,Internal changes to object detection.,pkulzc,505f554c,Internal changes to slim and object detection (#4100),2,0
4157,Internal changes to object detection.,pkulzc,c86f7916,Merge pull request #2146 to fix data augmentation functions.,2,1
4157,Internal changes to object detection.,pkulzc,ed4e22b8,Merge pull request #3973 from pkulzc/master,2,0
4157,Internal changes to object detection.,pkulzc,13b89b93,Sync to master.,2,0
4157,Internal changes to object detection.,pkulzc,a4b6765a,Fix copyright year.,2,1
4157,Internal changes to object detection.,pkulzc,b668f594,Sync to latest master.,2,0
4157,Internal changes to object detection.,pkulzc,e3bfb9b8,Merge pull request #3744 from liangxiao05/master,2,0
4157,Internal changes to object detection.,pkulzc,2506c9a6,Merge pull request #3914 from matiji66/master,2,0
4157,Internal changes to object detection.,pkulzc,d5fc3ef0,Merge remote-tracking branch 'upstream/master',2,0
4157,Internal changes to object detection.,pkulzc,abd50423,Merge pull request #3846 from pkulzc/master,2,0
4157,Internal changes to object detection.,pkulzc,143464d2,Sync to latest.,2,0
4157,Internal changes to object detection.,pkulzc,1f4747a4,Merge remote-tracking branch 'upstream/master',2,0
4157,Internal changes to object detection.,pkulzc,001a2a61,Internal changes for object detection. (#3656),2,0
4157,Internal changes to object detection.,pkulzc,629adffa,Internal changes for slim (#3448),2,0
4157,Internal changes to object detection.,pkulzc,3e05f21a,Merge branch 'master' into master,2,0
4157,Internal changes to object detection.,pkulzc,30f6e477,Merge branch 'master' into master,2,0
4157,Internal changes to object detection.,pkulzc,79ae8004,Release Context RCNN code and pre-trained model,2,0
4157,Internal changes to object detection.,pkulzc,420a7253,Refactor tests for Object Detection API. (#8688),2,0
4157,Internal changes to object detection.,pkulzc,451906e4,"Release MobileDet code and model, and require tf_slim installation for OD API. (#8562)",2,0
4157,Internal changes to object detection.,pkulzc,8518d053,Open source MnasFPN and minor fixes to OD API (#8484),2,1
4157,Internal changes to object detection.,pkulzc,6766e6dd,Merged commit includes the following changes: (#7690),2,0
4157,Internal changes to object detection.,pkulzc,0ba83cf0,Release MobileNet V3 models and SSDLite models with MobileNet V3 backbone. (#7678),2,0
4157,Internal changes to object detection.,pkulzc,fe748d4a,Object detection changes: (#7208),2,0
4157,Internal changes to object detection.,pkulzc,9bbf8015,Merged commit includes the following changes: (#6932),2,0
4157,Internal changes to object detection.,pkulzc,67c403fc,Add VisualWakeWords Dataset to Slim dataset_factory (#6661),2,0
4157,Internal changes to object detection.,pkulzc,47d6c66e,Merged commit includes the following changes: (#6407),2,0
4157,Internal changes to object detection.,pkulzc,05584085,Merged commit includes the following changes: (#6315),2,0
4157,Internal changes to object detection.,pkulzc,dcf52aab,Merged commit includes the following changes: (#6062),2,0
4157,Internal changes to object detection.,pkulzc,fc2f94b3,Merge pull request #5990 from karanchahal/patch-1,2,1
4157,Internal changes to object detection.,pkulzc,40a660e8,Merge pull request #5925 from pkulzc/master,2,0
4157,Internal changes to object detection.,pkulzc,3ea7d47e,Remove broken links in model zoo.,2,0
4157,Internal changes to object detection.,pkulzc,62ce5d2a,Object detection and slim changes (#5843),2,0
4157,Internal changes to object detection.,pkulzc,caafb6d1,Merge pull request #5854 from dreamdragon/master,2,0
4157,Internal changes to object detection.,pkulzc,03612984,Update TF runtime version in running_pets.md,2,0
4157,Internal changes to object detection.,pkulzc,31ae57eb,Minor fixes for object detection (#5613),2,1
4157,Internal changes to object detection.,pkulzc,f505cecd,Update slim and fix minor issue in object detection (#5354),2,1
4157,Internal changes to object detection.,pkulzc,1f484095,Minor fixes for object detection.,2,1
4157,Internal changes to object detection.,pkulzc,99256cf4,"Release iNaturalist Species-trained models, refactor of evaluation, box predictor for object detection. (#5289)",2,0
4157,Internal changes to object detection.,pkulzc,08bcffd4,Merge pull request #5170 from wentaoxu415/patch-1,2,1
4157,Internal changes to object detection.,pkulzc,59f7e80a,Update object detection post processing and fixes boxes padding/clipping issue. (#5026),2,1
4157,Internal changes to object detection.,pkulzc,02a9969e,Refactor object detection box predictors and fix some issues with model_main. (#4965),2,1
4157,Internal changes to object detection.,pkulzc,a704cd45,Update learning_schedules.py for object detection python3 compatibility,2,0
4157,Internal changes to object detection.,pkulzc,35f33abb,Merge pull request #4851 from tensorflow/achowdhery-patch-2,2,1
4157,Internal changes to object detection.,pkulzc,a9ab974a,Merge pull request #4841 from pkulzc/master,2,0
4157,Internal changes to object detection.,pkulzc,1b6fc8e5,Update model zoo quantized model links.,2,0
4157,Internal changes to object detection.,pkulzc,e2d46371,Update blog link.,2,0
4157,Internal changes to object detection.,pkulzc,5cd07c09,Update README with blogpost link.,2,0
4157,Internal changes to object detection.,pkulzc,70255908,Object detection Internal Changes. (#4757),2,0
4157,Internal changes to object detection.,pkulzc,32e7d660,"Open Images Challenge 2018 tools, minor fixes and refactors. (#4661)",2,1
4157,Internal changes to object detection.,pkulzc,1f82c227,Fix xml warning in create_pet_tf_record,2,1
4157,Internal changes to object detection.,pkulzc,e722ffc9,Merge pull request #4511 from WillAyd/doc-clarify,2,0
4157,Internal changes to object detection.,pkulzc,a703fc0c,Add model_builder and feature_map_extractor back.,2,0
4157,Internal changes to object detection.,pkulzc,ea6d6aab,Merge pull request #4205 from vladpaunescu/master,2,0
4157,Internal changes to object detection.,pkulzc,28b91429,Merge pull request #4147 - update exporting_models doc,2,0
4157,Internal changes to object detection.,pkulzc,505f554c,Internal changes to slim and object detection (#4100),2,0
4157,Internal changes to object detection.,pkulzc,c86f7916,Merge pull request #2146 to fix data augmentation functions.,2,1
4157,Internal changes to object detection.,pkulzc,ed4e22b8,Merge pull request #3973 from pkulzc/master,2,0
4157,Internal changes to object detection.,pkulzc,13b89b93,Sync to master.,2,0
4157,Internal changes to object detection.,pkulzc,a4b6765a,Fix copyright year.,2,1
4157,Internal changes to object detection.,pkulzc,b668f594,Sync to latest master.,2,0
4157,Internal changes to object detection.,pkulzc,e3bfb9b8,Merge pull request #3744 from liangxiao05/master,2,0
4157,Internal changes to object detection.,pkulzc,2506c9a6,Merge pull request #3914 from matiji66/master,2,0
4157,Internal changes to object detection.,pkulzc,d5fc3ef0,Merge remote-tracking branch 'upstream/master',2,0
4157,Internal changes to object detection.,pkulzc,abd50423,Merge pull request #3846 from pkulzc/master,2,0
4157,Internal changes to object detection.,pkulzc,143464d2,Sync to latest.,2,0
4157,Internal changes to object detection.,pkulzc,1f4747a4,Merge remote-tracking branch 'upstream/master',2,0
4157,Internal changes to object detection.,pkulzc,001a2a61,Internal changes for object detection. (#3656),2,0
4157,Internal changes to object detection.,pkulzc,629adffa,Internal changes for slim (#3448),2,0
4157,Internal changes to object detection.,pkulzc,3e05f21a,Merge branch 'master' into master,2,0
4157,Internal changes to object detection.,pkulzc,30f6e477,Merge branch 'master' into master,2,0
4157,Internal changes to object detection.,pkulzc,79ae8004,Release Context RCNN code and pre-trained model,2,0
4157,Internal changes to object detection.,pkulzc,420a7253,Refactor tests for Object Detection API. (#8688),2,0
4157,Internal changes to object detection.,pkulzc,451906e4,"Release MobileDet code and model, and require tf_slim installation for OD API. (#8562)",2,0
4157,Internal changes to object detection.,pkulzc,8518d053,Open source MnasFPN and minor fixes to OD API (#8484),2,1
4157,Internal changes to object detection.,pkulzc,6766e6dd,Merged commit includes the following changes: (#7690),2,0
4157,Internal changes to object detection.,pkulzc,0ba83cf0,Release MobileNet V3 models and SSDLite models with MobileNet V3 backbone. (#7678),2,0
4157,Internal changes to object detection.,pkulzc,fe748d4a,Object detection changes: (#7208),2,0
4157,Internal changes to object detection.,pkulzc,9bbf8015,Merged commit includes the following changes: (#6932),2,0
4157,Internal changes to object detection.,pkulzc,67c403fc,Add VisualWakeWords Dataset to Slim dataset_factory (#6661),2,0
4157,Internal changes to object detection.,pkulzc,47d6c66e,Merged commit includes the following changes: (#6407),2,0
4157,Internal changes to object detection.,pkulzc,05584085,Merged commit includes the following changes: (#6315),2,0
4157,Internal changes to object detection.,pkulzc,dcf52aab,Merged commit includes the following changes: (#6062),2,0
4157,Internal changes to object detection.,pkulzc,fc2f94b3,Merge pull request #5990 from karanchahal/patch-1,2,1
4157,Internal changes to object detection.,pkulzc,40a660e8,Merge pull request #5925 from pkulzc/master,2,0
4157,Internal changes to object detection.,pkulzc,3ea7d47e,Remove broken links in model zoo.,2,0
4157,Internal changes to object detection.,pkulzc,62ce5d2a,Object detection and slim changes (#5843),2,0
4157,Internal changes to object detection.,pkulzc,caafb6d1,Merge pull request #5854 from dreamdragon/master,2,0
4157,Internal changes to object detection.,pkulzc,03612984,Update TF runtime version in running_pets.md,2,0
4157,Internal changes to object detection.,pkulzc,31ae57eb,Minor fixes for object detection (#5613),2,1
4157,Internal changes to object detection.,pkulzc,f505cecd,Update slim and fix minor issue in object detection (#5354),2,1
4157,Internal changes to object detection.,pkulzc,1f484095,Minor fixes for object detection.,2,1
4157,Internal changes to object detection.,pkulzc,99256cf4,"Release iNaturalist Species-trained models, refactor of evaluation, box predictor for object detection. (#5289)",2,0
4157,Internal changes to object detection.,pkulzc,08bcffd4,Merge pull request #5170 from wentaoxu415/patch-1,2,1
4157,Internal changes to object detection.,pkulzc,59f7e80a,Update object detection post processing and fixes boxes padding/clipping issue. (#5026),2,1
4157,Internal changes to object detection.,pkulzc,02a9969e,Refactor object detection box predictors and fix some issues with model_main. (#4965),2,1
4157,Internal changes to object detection.,pkulzc,a704cd45,Update learning_schedules.py for object detection python3 compatibility,2,0
4157,Internal changes to object detection.,pkulzc,35f33abb,Merge pull request #4851 from tensorflow/achowdhery-patch-2,2,1
4157,Internal changes to object detection.,pkulzc,a9ab974a,Merge pull request #4841 from pkulzc/master,2,0
4157,Internal changes to object detection.,pkulzc,1b6fc8e5,Update model zoo quantized model links.,2,0
4157,Internal changes to object detection.,pkulzc,e2d46371,Update blog link.,2,0
4157,Internal changes to object detection.,pkulzc,5cd07c09,Update README with blogpost link.,2,0
4157,Internal changes to object detection.,pkulzc,70255908,Object detection Internal Changes. (#4757),2,0
4157,Internal changes to object detection.,pkulzc,32e7d660,"Open Images Challenge 2018 tools, minor fixes and refactors. (#4661)",2,1
4157,Internal changes to object detection.,pkulzc,1f82c227,Fix xml warning in create_pet_tf_record,2,1
4157,Internal changes to object detection.,pkulzc,e722ffc9,Merge pull request #4511 from WillAyd/doc-clarify,2,0
4157,Internal changes to object detection.,pkulzc,a703fc0c,Add model_builder and feature_map_extractor back.,2,0
4157,Internal changes to object detection.,pkulzc,ea6d6aab,Merge pull request #4205 from vladpaunescu/master,2,0
4157,Internal changes to object detection.,pkulzc,28b91429,Merge pull request #4147 - update exporting_models doc,2,0
4157,Internal changes to object detection.,pkulzc,505f554c,Internal changes to slim and object detection (#4100),2,0
4157,Internal changes to object detection.,pkulzc,c86f7916,Merge pull request #2146 to fix data augmentation functions.,2,1
4157,Internal changes to object detection.,pkulzc,ed4e22b8,Merge pull request #3973 from pkulzc/master,2,0
4157,Internal changes to object detection.,pkulzc,13b89b93,Sync to master.,2,0
4157,Internal changes to object detection.,pkulzc,a4b6765a,Fix copyright year.,2,1
4157,Internal changes to object detection.,pkulzc,b668f594,Sync to latest master.,2,0
4157,Internal changes to object detection.,pkulzc,e3bfb9b8,Merge pull request #3744 from liangxiao05/master,2,0
4157,Internal changes to object detection.,pkulzc,2506c9a6,Merge pull request #3914 from matiji66/master,2,0
4157,Internal changes to object detection.,pkulzc,d5fc3ef0,Merge remote-tracking branch 'upstream/master',2,0
4157,Internal changes to object detection.,pkulzc,abd50423,Merge pull request #3846 from pkulzc/master,2,0
4157,Internal changes to object detection.,pkulzc,143464d2,Sync to latest.,2,0
4157,Internal changes to object detection.,pkulzc,1f4747a4,Merge remote-tracking branch 'upstream/master',2,0
4157,Internal changes to object detection.,pkulzc,001a2a61,Internal changes for object detection. (#3656),2,0
4157,Internal changes to object detection.,pkulzc,629adffa,Internal changes for slim (#3448),2,0
4157,Internal changes to object detection.,pkulzc,3e05f21a,Merge branch 'master' into master,2,0
4157,Internal changes to object detection.,pkulzc,30f6e477,Merge branch 'master' into master,2,0
4157,Internal changes to object detection.,pkulzc,79ae8004,Release Context RCNN code and pre-trained model,2,0
4157,Internal changes to object detection.,pkulzc,420a7253,Refactor tests for Object Detection API. (#8688),2,0
4157,Internal changes to object detection.,pkulzc,451906e4,"Release MobileDet code and model, and require tf_slim installation for OD API. (#8562)",2,0
4157,Internal changes to object detection.,pkulzc,8518d053,Open source MnasFPN and minor fixes to OD API (#8484),2,1
4157,Internal changes to object detection.,pkulzc,6766e6dd,Merged commit includes the following changes: (#7690),2,0
4157,Internal changes to object detection.,pkulzc,0ba83cf0,Release MobileNet V3 models and SSDLite models with MobileNet V3 backbone. (#7678),2,0
4157,Internal changes to object detection.,pkulzc,fe748d4a,Object detection changes: (#7208),2,0
4157,Internal changes to object detection.,pkulzc,9bbf8015,Merged commit includes the following changes: (#6932),2,0
4157,Internal changes to object detection.,pkulzc,67c403fc,Add VisualWakeWords Dataset to Slim dataset_factory (#6661),2,0
4157,Internal changes to object detection.,pkulzc,47d6c66e,Merged commit includes the following changes: (#6407),2,0
4157,Internal changes to object detection.,pkulzc,05584085,Merged commit includes the following changes: (#6315),2,0
4157,Internal changes to object detection.,pkulzc,dcf52aab,Merged commit includes the following changes: (#6062),2,0
4157,Internal changes to object detection.,pkulzc,fc2f94b3,Merge pull request #5990 from karanchahal/patch-1,2,1
4157,Internal changes to object detection.,pkulzc,40a660e8,Merge pull request #5925 from pkulzc/master,2,0
4157,Internal changes to object detection.,pkulzc,3ea7d47e,Remove broken links in model zoo.,2,0
4157,Internal changes to object detection.,pkulzc,62ce5d2a,Object detection and slim changes (#5843),2,0
4157,Internal changes to object detection.,pkulzc,caafb6d1,Merge pull request #5854 from dreamdragon/master,2,0
4157,Internal changes to object detection.,pkulzc,03612984,Update TF runtime version in running_pets.md,2,0
4157,Internal changes to object detection.,pkulzc,31ae57eb,Minor fixes for object detection (#5613),2,1
4157,Internal changes to object detection.,pkulzc,f505cecd,Update slim and fix minor issue in object detection (#5354),2,1
4157,Internal changes to object detection.,pkulzc,1f484095,Minor fixes for object detection.,2,1
4157,Internal changes to object detection.,pkulzc,99256cf4,"Release iNaturalist Species-trained models, refactor of evaluation, box predictor for object detection. (#5289)",2,0
4157,Internal changes to object detection.,pkulzc,08bcffd4,Merge pull request #5170 from wentaoxu415/patch-1,2,1
4157,Internal changes to object detection.,pkulzc,59f7e80a,Update object detection post processing and fixes boxes padding/clipping issue. (#5026),2,1
4157,Internal changes to object detection.,pkulzc,02a9969e,Refactor object detection box predictors and fix some issues with model_main. (#4965),2,1
4157,Internal changes to object detection.,pkulzc,a704cd45,Update learning_schedules.py for object detection python3 compatibility,2,0
4157,Internal changes to object detection.,pkulzc,35f33abb,Merge pull request #4851 from tensorflow/achowdhery-patch-2,2,1
4157,Internal changes to object detection.,pkulzc,a9ab974a,Merge pull request #4841 from pkulzc/master,2,0
4157,Internal changes to object detection.,pkulzc,1b6fc8e5,Update model zoo quantized model links.,2,0
4157,Internal changes to object detection.,pkulzc,e2d46371,Update blog link.,2,0
4157,Internal changes to object detection.,pkulzc,5cd07c09,Update README with blogpost link.,2,0
4157,Internal changes to object detection.,pkulzc,70255908,Object detection Internal Changes. (#4757),2,0
4157,Internal changes to object detection.,pkulzc,32e7d660,"Open Images Challenge 2018 tools, minor fixes and refactors. (#4661)",2,1
4157,Internal changes to object detection.,pkulzc,1f82c227,Fix xml warning in create_pet_tf_record,2,1
4157,Internal changes to object detection.,pkulzc,e722ffc9,Merge pull request #4511 from WillAyd/doc-clarify,2,0
4157,Internal changes to object detection.,pkulzc,a703fc0c,Add model_builder and feature_map_extractor back.,2,0
4157,Internal changes to object detection.,pkulzc,ea6d6aab,Merge pull request #4205 from vladpaunescu/master,2,0
4157,Internal changes to object detection.,pkulzc,28b91429,Merge pull request #4147 - update exporting_models doc,2,0
4157,Internal changes to object detection.,pkulzc,505f554c,Internal changes to slim and object detection (#4100),2,0
4157,Internal changes to object detection.,pkulzc,c86f7916,Merge pull request #2146 to fix data augmentation functions.,2,1
4157,Internal changes to object detection.,pkulzc,ed4e22b8,Merge pull request #3973 from pkulzc/master,2,0
4157,Internal changes to object detection.,pkulzc,13b89b93,Sync to master.,2,0
4157,Internal changes to object detection.,pkulzc,a4b6765a,Fix copyright year.,2,1
4157,Internal changes to object detection.,pkulzc,b668f594,Sync to latest master.,2,0
4157,Internal changes to object detection.,pkulzc,e3bfb9b8,Merge pull request #3744 from liangxiao05/master,2,0
4157,Internal changes to object detection.,pkulzc,2506c9a6,Merge pull request #3914 from matiji66/master,2,0
4157,Internal changes to object detection.,pkulzc,d5fc3ef0,Merge remote-tracking branch 'upstream/master',2,0
4157,Internal changes to object detection.,pkulzc,abd50423,Merge pull request #3846 from pkulzc/master,2,0
4157,Internal changes to object detection.,pkulzc,143464d2,Sync to latest.,2,0
4157,Internal changes to object detection.,pkulzc,1f4747a4,Merge remote-tracking branch 'upstream/master',2,0
4157,Internal changes to object detection.,pkulzc,001a2a61,Internal changes for object detection. (#3656),2,0
4157,Internal changes to object detection.,pkulzc,629adffa,Internal changes for slim (#3448),2,0
4157,Internal changes to object detection.,pkulzc,3e05f21a,Merge branch 'master' into master,2,0
4157,Internal changes to object detection.,pkulzc,30f6e477,Merge branch 'master' into master,2,0
4157,Internal changes to object detection.,pkulzc,79ae8004,Release Context RCNN code and pre-trained model,2,0
4157,Internal changes to object detection.,pkulzc,420a7253,Refactor tests for Object Detection API. (#8688),2,0
4157,Internal changes to object detection.,pkulzc,451906e4,"Release MobileDet code and model, and require tf_slim installation for OD API. (#8562)",2,0
4157,Internal changes to object detection.,pkulzc,8518d053,Open source MnasFPN and minor fixes to OD API (#8484),2,1
4157,Internal changes to object detection.,pkulzc,6766e6dd,Merged commit includes the following changes: (#7690),2,0
4157,Internal changes to object detection.,pkulzc,0ba83cf0,Release MobileNet V3 models and SSDLite models with MobileNet V3 backbone. (#7678),2,0
4157,Internal changes to object detection.,pkulzc,fe748d4a,Object detection changes: (#7208),2,0
4157,Internal changes to object detection.,pkulzc,9bbf8015,Merged commit includes the following changes: (#6932),2,0
4157,Internal changes to object detection.,pkulzc,67c403fc,Add VisualWakeWords Dataset to Slim dataset_factory (#6661),2,0
4157,Internal changes to object detection.,pkulzc,47d6c66e,Merged commit includes the following changes: (#6407),2,0
4157,Internal changes to object detection.,pkulzc,05584085,Merged commit includes the following changes: (#6315),2,0
4157,Internal changes to object detection.,pkulzc,dcf52aab,Merged commit includes the following changes: (#6062),2,0
4157,Internal changes to object detection.,pkulzc,fc2f94b3,Merge pull request #5990 from karanchahal/patch-1,2,1
4157,Internal changes to object detection.,pkulzc,40a660e8,Merge pull request #5925 from pkulzc/master,2,0
4157,Internal changes to object detection.,pkulzc,3ea7d47e,Remove broken links in model zoo.,2,0
4157,Internal changes to object detection.,pkulzc,62ce5d2a,Object detection and slim changes (#5843),2,0
4157,Internal changes to object detection.,pkulzc,caafb6d1,Merge pull request #5854 from dreamdragon/master,2,0
4157,Internal changes to object detection.,pkulzc,03612984,Update TF runtime version in running_pets.md,2,0
4157,Internal changes to object detection.,pkulzc,31ae57eb,Minor fixes for object detection (#5613),2,1
4157,Internal changes to object detection.,pkulzc,f505cecd,Update slim and fix minor issue in object detection (#5354),2,1
4157,Internal changes to object detection.,pkulzc,1f484095,Minor fixes for object detection.,2,1
4157,Internal changes to object detection.,pkulzc,99256cf4,"Release iNaturalist Species-trained models, refactor of evaluation, box predictor for object detection. (#5289)",2,0
4157,Internal changes to object detection.,pkulzc,08bcffd4,Merge pull request #5170 from wentaoxu415/patch-1,2,1
4157,Internal changes to object detection.,pkulzc,59f7e80a,Update object detection post processing and fixes boxes padding/clipping issue. (#5026),2,1
4157,Internal changes to object detection.,pkulzc,02a9969e,Refactor object detection box predictors and fix some issues with model_main. (#4965),2,1
4157,Internal changes to object detection.,pkulzc,a704cd45,Update learning_schedules.py for object detection python3 compatibility,2,0
4157,Internal changes to object detection.,pkulzc,35f33abb,Merge pull request #4851 from tensorflow/achowdhery-patch-2,2,1
4157,Internal changes to object detection.,pkulzc,a9ab974a,Merge pull request #4841 from pkulzc/master,2,0
4157,Internal changes to object detection.,pkulzc,1b6fc8e5,Update model zoo quantized model links.,2,0
4157,Internal changes to object detection.,pkulzc,e2d46371,Update blog link.,2,0
4157,Internal changes to object detection.,pkulzc,5cd07c09,Update README with blogpost link.,2,0
4157,Internal changes to object detection.,pkulzc,70255908,Object detection Internal Changes. (#4757),2,0
4157,Internal changes to object detection.,pkulzc,32e7d660,"Open Images Challenge 2018 tools, minor fixes and refactors. (#4661)",2,1
4157,Internal changes to object detection.,pkulzc,1f82c227,Fix xml warning in create_pet_tf_record,2,1
4157,Internal changes to object detection.,pkulzc,e722ffc9,Merge pull request #4511 from WillAyd/doc-clarify,2,0
4157,Internal changes to object detection.,pkulzc,a703fc0c,Add model_builder and feature_map_extractor back.,2,0
4157,Internal changes to object detection.,pkulzc,ea6d6aab,Merge pull request #4205 from vladpaunescu/master,2,0
4157,Internal changes to object detection.,pkulzc,28b91429,Merge pull request #4147 - update exporting_models doc,2,0
4157,Internal changes to object detection.,pkulzc,505f554c,Internal changes to slim and object detection (#4100),2,0
4157,Internal changes to object detection.,pkulzc,c86f7916,Merge pull request #2146 to fix data augmentation functions.,2,1
4157,Internal changes to object detection.,pkulzc,ed4e22b8,Merge pull request #3973 from pkulzc/master,2,0
4157,Internal changes to object detection.,pkulzc,13b89b93,Sync to master.,2,0
4157,Internal changes to object detection.,pkulzc,a4b6765a,Fix copyright year.,2,1
4157,Internal changes to object detection.,pkulzc,b668f594,Sync to latest master.,2,0
4157,Internal changes to object detection.,pkulzc,e3bfb9b8,Merge pull request #3744 from liangxiao05/master,2,0
4157,Internal changes to object detection.,pkulzc,2506c9a6,Merge pull request #3914 from matiji66/master,2,0
4157,Internal changes to object detection.,pkulzc,d5fc3ef0,Merge remote-tracking branch 'upstream/master',2,0
4157,Internal changes to object detection.,pkulzc,abd50423,Merge pull request #3846 from pkulzc/master,2,0
4157,Internal changes to object detection.,pkulzc,143464d2,Sync to latest.,2,0
